"store_id";"store_name";"city";"state";"product_id";"product_name";"brand_name";"category_name";"stock_remaining";"stock_status"
2;"Baldwin Bikes";"Baldwin";"NY";135;"Trek X-Caliber Frameset - 2018";"Trek";"Mountain Bikes";30;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";134;"Trek Remedy 27.5 C Frameset - 2018";"Trek";"Mountain Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";133;"Trek Procaliber Frameset - 2018";"Trek";"Mountain Bikes";28;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";132;"Trek Procal AL Frameset - 2018";"Trek";"Mountain Bikes";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";131;"Heller Bloodhound Trail - 2018";"Heller";"Mountain Bikes";9;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";130;"Trek Stache Carbon Frameset - 2018";"Trek";"Mountain Bikes";17;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";129;"Trek X-Caliber 7 - 2018";"Trek";"Mountain Bikes";21;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";128;"Surly ECR 27.5 - 2018";"Surly";"Mountain Bikes";28;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";127;"Surly Pack Rat Frameset - 2018";"Surly";"Mountain Bikes";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";126;"Surly Big Fat Dummy Frameset - 2018";"Surly";"Mountain Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";125;"Trek Kids' Dual Sport - 2018";"Trek";"Mountain Bikes";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";124;"Surly Krampus - 2018";"Surly";"Mountain Bikes";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";123;"Trek Farley Carbon Frameset - 2018";"Trek";"Mountain Bikes";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";122;"Surly Troll Frameset - 2018";"Surly";"Mountain Bikes";11;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";121;"Surly Krampus Frameset - 2018";"Surly";"Mountain Bikes";3;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";120;"Trek Fuel EX 7 29 - 2018";"Trek";"Mountain Bikes";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";119;"Trek Kids' Neko - 2018";"Trek";"Mountain Bikes";23;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";118;"Trek X-Caliber 8 - 2018";"Trek";"Mountain Bikes";25;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";117;"Trek Ticket S Frame - 2018";"Trek";"Mountain Bikes";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";116;"Trek Marlin 7 - 2017/2018";"Trek";"Mountain Bikes";17;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";115;"Trek Fuel EX 8 29 - 2018";"Trek";"Mountain Bikes";19;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";114;"Trek Marlin 6 - 2018";"Trek";"Mountain Bikes";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";113;"Trek Marlin 5 - 2018";"Trek";"Mountain Bikes";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";112;"Trek 820 - 2018";"Trek";"Mountain Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";47;"Trek Remedy 9.8 - 2017";"Trek";"Mountain Bikes";0;"Out of Stock"
2;"Baldwin Bikes";"Baldwin";"NY";46;"Haro SR 1.3 - 2017";"Haro";"Mountain Bikes";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";45;"Haro SR 1.2 - 2017";"Haro";"Mountain Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";44;"Haro SR 1.1 - 2017";"Haro";"Mountain Bikes";24;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";43;"Trek Fuel EX 9.8 27.5 Plus - 2017";"Trek";"Mountain Bikes";2;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";42;"Trek Fuel EX 5 27.5 Plus - 2017";"Trek";"Mountain Bikes";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";41;"Haro Shift R3 - 2017";"Haro";"Mountain Bikes";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";40;"Trek Fuel EX 9.8 29 - 2017";"Trek";"Mountain Bikes";15;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";39;"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";28;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";38;"Haro Flightline Two 26 Plus - 2017";"Haro";"Mountain Bikes";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";37;"Haro Flightline One ST - 2017";"Haro";"Mountain Bikes";5;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";36;"Surly Troll Frameset - 2017";"Surly";"Mountain Bikes";15;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";25;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";34;"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";24;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";33;"Surly Wednesday Frameset - 2017";"Surly";"Mountain Bikes";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";32;"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";31;"Surly Wednesday - 2017";"Surly";"Mountain Bikes";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";30;"Surly Ice Cream Truck Frameset - 2017";"Surly";"Mountain Bikes";17;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";29;"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";29;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";28;"Surly Karate Monkey 27.5+ Frameset - 2017";"Surly";"Mountain Bikes";25;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";27;"Surly Big Dummy Frameset - 2017";"Surly";"Mountain Bikes";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";8;"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";7;"Trek Slash 8 27.5 - 2016";"Trek";"Mountain Bikes";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";6;"Surly Ice Cream Truck Frameset - 2016";"Surly";"Mountain Bikes";11;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";5;"Heller Shagamaw Frame - 2016";"Heller";"Mountain Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";4;"Trek Fuel EX 8 29 - 2016";"Trek";"Mountain Bikes";2;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";3;"Surly Wednesday Frameset - 2016";"Surly";"Mountain Bikes";28;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";1;"Trek 820 - 2016";"Trek";"Mountain Bikes";14;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";205;"Trek Super Commuter+ 8S - 2018";"Trek";"Electric Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";204;"Trek Super Commuter+ 7 - 2018";"Trek";"Electric Bikes";25;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";203;"Trek Powerfly 7 FS - 2018";"Trek";"Electric Bikes";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";202;"Trek Powerfly 5 Women's - 2018";"Trek";"Electric Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";201;"Trek Powerfly 5 FS - 2018";"Trek";"Electric Bikes";24;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";200;"Trek Powerfly 5 - 2018";"Trek";"Electric Bikes";11;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";199;"Electra Townie Commute Go! Ladies' - 2018";"Electra";"Electric Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";198;"Electra Townie Commute Go! - 2018";"Electra";"Electric Bikes";0;"Out of Stock"
2;"Baldwin Bikes";"Baldwin";"NY";197;"Trek Verve+ Lowstep - 2018";"Trek";"Electric Bikes";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";196;"Trek Verve+ - 2018";"Trek";"Electric Bikes";28;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";195;"Electra Townie Go! 8i Ladies' - 2018";"Electra";"Electric Bikes";19;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";194;"Trek XM700+ - 2018";"Trek";"Electric Bikes";15;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";193;"Trek Lift+ - 2018";"Trek";"Electric Bikes";21;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";192;"Electra Townie Go! 8i - 2017/2018";"Electra";"Electric Bikes";0;"Out of Stock"
2;"Baldwin Bikes";"Baldwin";"NY";191;"Electra Loft Go! 8i - 2018";"Electra";"Electric Bikes";15;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";190;"Trek Dual Sport+ - 2018";"Trek";"Electric Bikes";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";189;"Trek Lift+ Lowstep - 2018";"Trek";"Electric Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";188;"Trek XM700+ Lowstep - 2018";"Trek";"Electric Bikes";27;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";187;"Trek Neko+ - 2018";"Trek";"Electric Bikes";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";186;"Trek CrossRip+ - 2018";"Trek";"Electric Bikes";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";185;"Trek Conduit+ - 2018";"Trek";"Electric Bikes";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";61;"Trek Powerfly 8 FS Plus - 2017";"Trek";"Electric Bikes";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";60;"Sun Bicycles ElectroLite - 2017";"Sun Bicycles";"Electric Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";9;"Trek Conduit+ - 2016";"Trek";"Electric Bikes";17;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";211;"Surly Straggler 650b - 2018";"Surly";"Cyclocross Bicycles";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";210;"Surly Straggler - 2018";"Surly";"Cyclocross Bicycles";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";209;"Trek Crockett 7 Disc - 2018";"Trek";"Cyclocross Bicycles";11;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";208;"Trek Crockett 5 Disc - 2018";"Trek";"Cyclocross Bicycles";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";207;"Trek Boone 7 Disc - 2018";"Trek";"Cyclocross Bicycles";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";206;"Trek Boone 5 Disc - 2018";"Trek";"Cyclocross Bicycles";9;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";63;"Trek Boone Race Shop Limited - 2017";"Trek";"Cyclocross Bicycles";5;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";62;"Trek Boone 7 - 2017";"Trek";"Cyclocross Bicycles";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";11;"Surly Straggler 650b - 2016";"Surly";"Cyclocross Bicycles";21;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";10;"Surly Straggler - 2016";"Surly";"Cyclocross Bicycles";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";261;"Electra Townie Balloon 7i EQ - 2018";"Electra";"Cruisers Bicycles";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";260;"Electra Townie Balloon 3i EQ Ladies' - 2018";"Electra";"Cruisers Bicycles";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";259;"Electra Amsterdam Royal 8i Ladies - 2018";"Electra";"Cruisers Bicycles";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";258;"Electra Amsterdam Royal 8i - 2017/2018";"Electra";"Cruisers Bicycles";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";257;"Electra Amsterdam Fashion 3i Ladies' - 2017/2018";"Electra";"Cruisers Bicycles";5;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";256;"Electra Townie Commute 27D - 2018";"Electra";"Cruisers Bicycles";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";255;"Electra Townie Balloon 7i EQ Ladies' - 2017/2018";"Electra";"Cruisers Bicycles";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";254;"Electra Townie Balloon 3i EQ - 2017/2018";"Electra";"Cruisers Bicycles";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";253;"Electra Townie Go! 8i Ladies' - 2018";"Electra";"Cruisers Bicycles";29;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";252;"Electra Townie Commute Go! Ladies' - 2018";"Electra";"Cruisers Bicycles";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";251;"Electra Townie Commute Go! - 2018";"Electra";"Cruisers Bicycles";0;"Out of Stock"
2;"Baldwin Bikes";"Baldwin";"NY";250;"Electra Townie Go! 8i - 2017/2018";"Electra";"Cruisers Bicycles";23;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";249;"Electra White Water 3i - 2018";"Electra";"Cruisers Bicycles";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";248;"Electra Townie Original 7D EQ Ladies' - 2017/2018";"Electra";"Cruisers Bicycles";26;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";247;"Electra Townie Original 7D EQ - 2018";"Electra";"Cruisers Bicycles";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";246;"Electra Townie Original 3i EQ Ladies' - 2018";"Electra";"Cruisers Bicycles";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";245;"Electra Townie Original 3i EQ - 2017/2018";"Electra";"Cruisers Bicycles";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";244;"Electra Townie Original 21D Ladies' - 2018";"Electra";"Cruisers Bicycles";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";243;"Electra Townie Original 21D EQ Ladies' - 2018";"Electra";"Cruisers Bicycles";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";242;"Electra Townie Commute 8D Ladies' - 2018";"Electra";"Cruisers Bicycles";2;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";241;"Electra Townie Commute 8D - 2018";"Electra";"Cruisers Bicycles";24;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";240;"Electra Townie Commute 27D Ladies - 2018";"Electra";"Cruisers Bicycles";19;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";239;"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018";"Electra";"Cruisers Bicycles";17;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";238;"Electra Townie Balloon 8D EQ - 2016/2017/2018";"Electra";"Cruisers Bicycles";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";237;"Electra Relic 3i - 2018";"Electra";"Cruisers Bicycles";30;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";236;"Electra Morningstar 3i Ladies' - 2018";"Electra";"Cruisers Bicycles";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";235;"Electra Koa 3i Ladies' - 2018";"Electra";"Cruisers Bicycles";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";234;"Electra Daydreamer 3i Ladies' - 2018";"Electra";"Cruisers Bicycles";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";233;"Electra Cruiser Lux Fat Tire 7D - 2018";"Electra";"Cruisers Bicycles";25;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";232;"Electra Cruiser Lux 7D Ladies' - 2018";"Electra";"Cruisers Bicycles";11;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";231;"Electra Cruiser Lux 3i Ladies' - 2018";"Electra";"Cruisers Bicycles";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";230;"Electra Cruiser Lux 1 Ladies' - 2018";"Electra";"Cruisers Bicycles";25;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";229;"Electra Cruiser Lux 1 - 2016/2018";"Electra";"Cruisers Bicycles";29;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";228;"Electra Cruiser 7D Tall - 2016/2018";"Electra";"Cruisers Bicycles";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";227;"Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018";"Electra";"Cruisers Bicycles";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";226;"Electra Townie Original 21D EQ - 2017/2018";"Electra";"Cruisers Bicycles";5;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";225;"Electra Delivery 3i - 2016/2017/2018";"Electra";"Cruisers Bicycles";11;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";224;"Electra Cruiser Lux 7D - 2018";"Electra";"Cruisers Bicycles";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";223;"Electra Cruiser Lux 3i - 2018";"Electra";"Cruisers Bicycles";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";222;"Electra Cruiser 1 Tall - 2016/2018";"Electra";"Cruisers Bicycles";30;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";221;"Electra Cruiser 7D Ladies' - 2016/2018";"Electra";"Cruisers Bicycles";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";220;"Electra Cruiser 1 Ladies' - 2018";"Electra";"Cruisers Bicycles";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";219;"Electra Moto 3i - 2018";"Electra";"Cruisers Bicycles";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";218;"Electra Cruiser 7D - 2016/2017/2018";"Electra";"Cruisers Bicycles";26;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";217;"Electra Straight 8 3i - 2018";"Electra";"Cruisers Bicycles";22;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";216;"Electra Super Moto 8i - 2018";"Electra";"Cruisers Bicycles";19;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";215;"Electra Queen of Hearts 3i - 2018";"Electra";"Cruisers Bicycles";11;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";214;"Electra Tiger Shark 3i - 2018";"Electra";"Cruisers Bicycles";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";213;"Electra Cruiser 1 - 2016/2017/2018";"Electra";"Cruisers Bicycles";10;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";212;"Electra Townie Original 21D - 2018";"Electra";"Cruisers Bicycles";22;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";82;"Electra Amsterdam Original 3i Ladies' - 2017";"Electra";"Cruisers Bicycles";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";81;"Electra Amsterdam Fashion 7i Ladies' - 2017";"Electra";"Cruisers Bicycles";19;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";80;"Sun Bicycles Brickell Tandem CB - 2017";"Sun Bicycles";"Cruisers Bicycles";27;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";79;"Sun Bicycles Boardwalk (24-inch Wheels) - 2017";"Sun Bicycles";"Cruisers Bicycles";29;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";78;"Sun Bicycles Biscayne Tandem CB - 2017";"Sun Bicycles";"Cruisers Bicycles";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";77;"Electra Glam Punk 3i Ladies' - 2017";"Electra";"Cruisers Bicycles";25;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";76;"Electra Girl's Hawaii 1 16"" - 2017""";"Electra";"Cruisers Bicycles";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";75;"Electra Cruiser Lux Fat Tire 1 Ladies - 2017";"Electra";"Cruisers Bicycles";11;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";74;"Electra Cruiser Lux 1 - 2017";"Electra";"Cruisers Bicycles";23;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";73;"Sun Bicycles Brickell Tandem 7 - 2017";"Sun Bicycles";"Cruisers Bicycles";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";72;"Sun Bicycles Biscayne Tandem 7 - 2017";"Sun Bicycles";"Cruisers Bicycles";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";71;"Sun Bicycles Atlas X-Type - 2017";"Sun Bicycles";"Cruisers Bicycles";30;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";70;"Electra Amsterdam Original 3i - 2015/2017";"Electra";"Cruisers Bicycles";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";69;"Sun Bicycles Cruz 7 - 2017";"Sun Bicycles";"Cruisers Bicycles";22;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";68;"Sun Bicycles Cruz 3 - 2017";"Sun Bicycles";"Cruisers Bicycles";23;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";67;"Sun Bicycles Revolutions 24 - Girl's - 2017";"Sun Bicycles";"Cruisers Bicycles";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";66;"Sun Bicycles Revolutions 24 - 2017";"Sun Bicycles";"Cruisers Bicycles";22;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";65;"Sun Bicycles Lil Bolt Type-R - 2017";"Sun Bicycles";"Cruisers Bicycles";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";64;"Electra Townie Original 7D - 2017";"Electra";"Cruisers Bicycles";30;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";20;"Electra Townie Original 7D EQ - Women's - 2016";"Electra";"Cruisers Bicycles";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";15;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";17;"Pure Cycles Vine 8-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";3;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";16;"Electra Townie Original 7D EQ - 2016";"Electra";"Cruisers Bicycles";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";15;"Electra Moto 1 - 2016";"Electra";"Cruisers Bicycles";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";13;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";12;"Electra Townie Original 21D - 2016";"Electra";"Cruisers Bicycles";2;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";313;"Electra Townie Original 1 Ladies' - 2018";"Electra";"Comfort Bicycles";24;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";312;"Electra Townie Commute 8D Ladies' - 2018";"Electra";"Comfort Bicycles";2;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";311;"Electra Townie Commute 8D - 2018";"Electra";"Comfort Bicycles";27;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";310;"Electra Townie Commute 27D Ladies - 2018";"Electra";"Comfort Bicycles";5;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";309;"Electra Townie Commute 27D - 2018";"Electra";"Comfort Bicycles";9;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";308;"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018";"Electra";"Comfort Bicycles";15;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";307;"Electra Townie Balloon 8D EQ - 2016/2017/2018";"Electra";"Comfort Bicycles";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";306;"Electra Townie Balloon 7i EQ Ladies' - 2017/2018";"Electra";"Comfort Bicycles";17;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";305;"Electra Townie Balloon 3i EQ - 2017/2018";"Electra";"Comfort Bicycles";21;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";304;"Electra Townie Original 21D EQ - 2017/2018";"Electra";"Comfort Bicycles";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";303;"Electra Townie Go! 8i - 2017/2018";"Electra";"Comfort Bicycles";23;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";302;"Electra Townie Original 1 - 2018";"Electra";"Comfort Bicycles";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";301;"Electra Townie Balloon 7i EQ - 2018";"Electra";"Comfort Bicycles";26;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";300;"Electra Townie Balloon 3i EQ Ladies' - 2018";"Electra";"Comfort Bicycles";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";299;"Electra Townie Original 21D - 2018";"Electra";"Comfort Bicycles";0;"Out of Stock"
2;"Baldwin Bikes";"Baldwin";"NY";111;"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";110;"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";109;"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";25;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";108;"Sun Bicycles Cruz 3 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";29;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";107;"Sun Bicycles Cruz 7 - 2017";"Sun Bicycles";"Comfort Bicycles";29;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";106;"Sun Bicycles Cruz 3 - 2017";"Sun Bicycles";"Comfort Bicycles";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";105;"Sun Bicycles Streamway 7 - 2017";"Sun Bicycles";"Comfort Bicycles";3;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";104;"Sun Bicycles Streamway - 2017";"Sun Bicycles";"Comfort Bicycles";26;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";103;"Sun Bicycles Streamway 3 - 2017";"Sun Bicycles";"Comfort Bicycles";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";25;"Electra Townie Original 7D - 2015/2016";"Electra";"Comfort Bicycles";18;"In Stock"
