"product_id";"product_name";"brand_name";"category_name";"model_year";"store_name";"city";"state";"order_year";"order_month";"yr_month";"units_sold";"gross_revenue";"net_revenue"
17;"Pure Cycles Vine 8-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;11;"2017-11";2.0;858.0;772.2
17;"Pure Cycles Vine 8-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;12;"2017-12";2.0;858.0;797.94
17;"Pure Cycles Vine 8-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;12;"2017-12";1.0;429.0;407.55
17;"Pure Cycles Vine 8-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";1.0;429.0;407.55
17;"Pure Cycles Vine 8-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";3.0;1287.0;1184.04
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;1;"2016-01";6.0;2694.0;2532.36
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;2;"2016-02";5.0;2245.0;2047.44
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;2;"2016-02";1.0;449.0;359.2
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;3;"2016-03";2.0;898.0;776.77
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;3;"2016-03";6.0;2694.0;2451.54
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;4;"2016-04";3.0;1347.0;1135.97
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;4;"2016-04";8.0;3592.0;3156.47
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;5;"2016-05";5.0;2245.0;2074.38
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;5;"2016-05";1.0;449.0;417.57
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;5;"2016-05";1.0;449.0;417.57
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;6;"2016-06";5.0;2245.0;2132.75
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;6;"2016-06";2.0;898.0;808.2
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;7;"2016-07";10.0;4490.0;4027.53
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;8;"2016-08";6.0;2694.0;2451.54
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;8;"2016-08";3.0;1347.0;1212.3
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;8;"2016-08";2.0;898.0;853.1
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;9;"2016-09";2.0;898.0;785.75
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;9;"2016-09";5.0;2245.0;2020.5
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;9;"2016-09";3.0;1347.0;1261.69
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;10;"2016-10";4.0;1796.0;1688.24
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;10;"2016-10";4.0;1796.0;1436.8
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;11;"2016-11";9.0;4041.0;3654.86
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;11;"2016-11";2.0;898.0;835.14
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;12;"2016-12";15.0;6735.0;6142.32
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;12;"2016-12";2.0;898.0;830.65
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";1.0;449.0;426.55
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;4;"2017-04";1.0;449.0;404.1
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;5;"2017-05";2.0;898.0;853.1
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;6;"2017-06";1.0;449.0;404.1
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;7;"2017-07";4.0;1796.0;1571.5
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;8;"2017-08";4.0;1796.0;1526.6
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;8;"2017-08";1.0;449.0;417.57
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;8;"2017-08";1.0;449.0;359.2
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;11;"2017-11";2.0;898.0;718.4
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2018;1;"2018-01";2.0;898.0;853.1
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";1.0;449.0;417.57
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";1.0;449.0;404.1
18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2018;4;"2018-04";1.0;449.0;404.1
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;1;"2016-01";5.0;2245.0;1908.25
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;2;"2016-02";8.0;3592.0;3156.47
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;2;"2016-02";1.0;449.0;359.2
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;3;"2016-03";8.0;3592.0;3282.19
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;3;"2016-03";2.0;898.0;776.77
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;4;"2016-04";4.0;1796.0;1643.34
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;5;"2016-05";4.0;1796.0;1670.28
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;5;"2016-05";3.0;1347.0;1239.24
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;6;"2016-06";1.0;449.0;404.1
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;6;"2016-06";4.0;1796.0;1629.87
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;6;"2016-06";2.0;898.0;835.14
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;7;"2016-07";2.0;898.0;785.75
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;8;"2016-08";3.0;1347.0;1144.95
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;8;"2016-08";4.0;1796.0;1562.52
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;9;"2016-09";6.0;2694.0;2397.66
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;9;"2016-09";2.0;898.0;844.12
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;9;"2016-09";1.0;449.0;404.1
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;10;"2016-10";3.0;1347.0;1257.2
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;10;"2016-10";2.0;898.0;853.1
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;11;"2016-11";2.0;898.0;763.3
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;11;"2016-11";5.0;2245.0;1863.35
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;12;"2016-12";3.0;1347.0;1252.71
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;12;"2016-12";3.0;1347.0;1261.69
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;12;"2016-12";2.0;898.0;808.2
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;1;"2017-01";2.0;898.0;808.2
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;1;"2017-01";1.0;449.0;417.57
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;2;"2017-02";5.0;2245.0;1912.74
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;3;"2017-03";1.0;449.0;404.1
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";2.0;898.0;853.1
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;4;"2017-04";3.0;1347.0;1257.2
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;7;"2017-07";2.0;898.0;835.14
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;8;"2017-08";3.0;1347.0;1167.4
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;10;"2017-10";5.0;2245.0;1912.74
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;11;"2017-11";3.0;1347.0;1167.4
19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";2.0;898.0;835.14
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;1;"2016-01";4.0;2999.96;2549.966
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;1;"2016-01";1.0;749.99;599.992
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;2;"2016-02";4.0;2999.96;2572.4657
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;2;"2016-02";1.0;749.99;599.992
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;3;"2016-03";6.0;4499.94;4229.9436
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;3;"2016-03";3.0;2249.97;2122.4717
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;4;"2016-04";1.0;749.99;712.4905
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;4;"2016-04";7.0;5249.93;4702.4373
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;5;"2016-05";10.0;7499.9;6839.9088
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;5;"2016-05";1.0;749.99;712.4905
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;6;"2016-06";11.0;8249.89;7327.4023
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Rowlett Bikes";"Rowlett";"TX";2016;6;"2016-06";1.0;749.99;697.4907
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;6;"2016-06";1.0;749.99;674.991
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;7;"2016-07";8.0;5999.92;5099.932
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;7;"2016-07";1.0;749.99;674.991
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;8;"2016-08";6.0;4499.94;4019.9464
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;8;"2016-08";2.0;1499.98;1394.9814
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Rowlett Bikes";"Rowlett";"TX";2016;8;"2016-08";1.0;749.99;697.4907
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;9;"2016-09";4.0;2999.96;2804.9626
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;9;"2016-09";3.0;2249.97;1912.4745
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Rowlett Bikes";"Rowlett";"TX";2016;9;"2016-09";1.0;749.99;674.991
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;10;"2016-10";4.0;2999.96;2812.4625
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;10;"2016-10";5.0;3749.95;3547.4527
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;11;"2016-11";4.0;2999.96;2399.968
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2016;12;"2016-12";4.0;2999.96;2699.964
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;1;"2017-01";2.0;1499.98;1349.982
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2017;1;"2017-01";2.0;1499.98;1349.982
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";2.0;1499.98;1199.984
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;4;"2017-04";1.0;749.99;712.4905
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2017;5;"2017-05";3.0;2249.97;2092.4721
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;5;"2017-05";2.0;1499.98;1199.984
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2017;7;"2017-07";1.0;749.99;674.991
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;8;"2017-08";2.0;1499.98;1349.982
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Rowlett Bikes";"Rowlett";"TX";2017;9;"2017-09";2.0;1499.98;1424.981
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;12;"2017-12";2.0;1499.98;1349.982
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Baldwin Bikes";"Baldwin";"NY";2018;1;"2018-01";2.0;1499.98;1199.984
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;2;"2018-02";2.0;1499.98;1199.984
2;"Ritchey Timberwolf Frameset - 2016";"Ritchey";"Mountain Bikes";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";1.0;749.99;712.4905
263;"Strider Classic 12 Balance Bike - 2018";"Strider";"Children Bicycles";2018;"Rowlett Bikes";"Rowlett";"TX";2018;1;"2018-01";2.0;179.98;143.984
263;"Strider Classic 12 Balance Bike - 2018";"Strider";"Children Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;2;"2018-02";2.0;179.98;161.982
263;"Strider Classic 12 Balance Bike - 2018";"Strider";"Children Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";3.0;269.97;227.6747
263;"Strider Classic 12 Balance Bike - 2018";"Strider";"Children Bicycles";2018;"Rowlett Bikes";"Rowlett";"TX";2018;4;"2018-04";2.0;179.98;161.982
263;"Strider Classic 12 Balance Bike - 2018";"Strider";"Children Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";2.0;179.98;161.982
264;"Strider Sport 16 - 2018";"Strider";"Children Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";3.0;749.97;682.4727
264;"Strider Sport 16 - 2018";"Strider";"Children Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";2.0;499.98;474.981
265;"Strider Strider 20 Sport - 2018";"Strider";"Children Bicycles";2018;"Rowlett Bikes";"Rowlett";"TX";2018;2;"2018-02";1.0;289.99;275.4905
265;"Strider Strider 20 Sport - 2018";"Strider";"Children Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";2.0;579.98;521.982
265;"Strider Strider 20 Sport - 2018";"Strider";"Children Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";5.0;1449.95;1275.956
265;"Strider Strider 20 Sport - 2018";"Strider";"Children Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";1.0;289.99;231.992
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Rowlett Bikes";"Rowlett";"TX";2017;2;"2017-02";1.0;832.99;666.392
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Rowlett Bikes";"Rowlett";"TX";2017;3;"2017-03";2.0;1665.98;1332.784
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";1.0;832.99;749.691
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;5;"2017-05";2.0;1665.98;1499.382
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;6;"2017-06";4.0;3331.96;3132.0424
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Rowlett Bikes";"Rowlett";"TX";2017;6;"2017-06";1.0;832.99;749.691
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;7;"2017-07";3.0;2498.97;2165.774
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Rowlett Bikes";"Rowlett";"TX";2017;8;"2017-08";1.0;832.99;791.3405
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;8;"2017-08";2.0;1665.98;1582.681
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Rowlett Bikes";"Rowlett";"TX";2017;9;"2017-09";2.0;1665.98;1549.3614
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;9;"2017-09";1.0;832.99;774.6807
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;10;"2017-10";1.0;832.99;749.691
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Rowlett Bikes";"Rowlett";"TX";2017;10;"2017-10";2.0;1665.98;1582.681
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2018;2;"2018-02";1.0;832.99;666.392
35;"Sun Bicycles Spider 3i - 2017";"Sun Bicycles";"Mountain Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";2.0;1665.98;1499.382
60;"Sun Bicycles ElectroLite - 2017";"Sun Bicycles";"Electric Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;1;"2017-01";2.0;3119.98;2495.984
60;"Sun Bicycles ElectroLite - 2017";"Sun Bicycles";"Electric Bikes";2017;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;2;"2017-02";1.0;1559.99;1247.992
60;"Sun Bicycles ElectroLite - 2017";"Sun Bicycles";"Electric Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;2;"2017-02";2.0;3119.98;2495.984
60;"Sun Bicycles ElectroLite - 2017";"Sun Bicycles";"Electric Bikes";2017;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";1.0;1559.99;1481.9905
60;"Sun Bicycles ElectroLite - 2017";"Sun Bicycles";"Electric Bikes";2017;"Rowlett Bikes";"Rowlett";"TX";2017;6;"2017-06";1.0;1559.99;1403.991
60;"Sun Bicycles ElectroLite - 2017";"Sun Bicycles";"Electric Bikes";2017;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;7;"2017-07";2.0;3119.98;2495.984
