"order_id";"customer_id";"order_date";"order_year";"order_month";"yr_month";"store_name";"city";"state";"product_name";"brand_name";"category_name";"quantity";"list_price";"discount";"discount_pct";"gross_amount";"discount_amount";"net_amount"
671;922;"2017-01-25";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.07;7.0;833.98;58.3786;775.6014
690;1097;"2017-02-03";2017;2;"2017-02";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.2;20.0;833.98;166.796;667.184
758;953;"2017-03-06";2017;3;"2017-03";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;416.99;0.2;20.0;416.99;83.398;333.592
781;1018;"2017-03-15";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.05;5.0;833.98;41.699;792.281
849;776;"2017-04-19";2017;4;"2017-04";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;416.99;0.2;20.0;416.99;83.398;333.592
865;974;"2017-04-29";2017;4;"2017-04";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.1;10.0;833.98;83.398;750.582
1010;8;"2017-07-18";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.1;10.0;833.98;83.398;750.582
1033;582;"2017-07-30";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.1;10.0;833.98;83.398;750.582
1069;493;"2017-08-17";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;416.99;0.07;7.0;416.99;29.1893;387.8007
1087;675;"2017-08-22";2017;8;"2017-08";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.2;20.0;833.98;166.796;667.184
1124;275;"2017-09-13";2017;9;"2017-09";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.07;7.0;833.98;58.3786;775.6014
1142;554;"2017-09-23";2017;9;"2017-09";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.05;5.0;833.98;41.699;792.281
1199;318;"2017-10-23";2017;10;"2017-10";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.1;10.0;833.98;83.398;750.582
1286;1033;"2017-12-04";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.2;20.0;833.98;166.796;667.184
1412;1043;"2018-03-01";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.07;7.0;833.98;58.3786;775.6014
1440;859;"2018-03-15";2018;3;"2018-03";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;416.99;0.07;7.0;416.99;29.1893;387.8007
1452;287;"2018-03-20";2018;3;"2018-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.07;7.0;833.98;58.3786;775.6014
1464;1279;"2018-03-24";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;416.99;0.05;5.0;833.98;41.699;792.281
1508;92;"2018-04-08";2018;4;"2018-04";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;416.99;0.1;10.0;416.99;41.699;375.291
654;1129;"2017-01-14";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.07;7.0;941.98;65.9386;876.0414
747;87;"2017-03-03";2017;3;"2017-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.07;7.0;470.99;32.9693;438.0207
770;135;"2017-03-09";2017;3;"2017-03";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.05;5.0;470.99;23.5495;447.4405
942;537;"2017-06-13";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.1;10.0;941.98;94.198;847.782
975;1092;"2017-06-25";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.2;20.0;941.98;188.396;753.584
982;1423;"2017-06-26";2017;6;"2017-06";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.07;7.0;470.99;32.9693;438.0207
1070;596;"2017-08-17";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.2;20.0;470.99;94.198;376.792
1121;143;"2017-09-11";2017;9;"2017-09";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.05;5.0;941.98;47.099;894.881
1174;1109;"2017-10-08";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.2;20.0;941.98;188.396;753.584
1216;886;"2017-10-28";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.07;7.0;941.98;65.9386;876.0414
1232;665;"2017-11-06";2017;11;"2017-11";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.05;5.0;941.98;47.099;894.881
1298;533;"2017-12-14";2017;12;"2017-12";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.07;7.0;941.98;65.9386;876.0414
1364;122;"2018-01-25";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.07;7.0;470.99;32.9693;438.0207
1378;983;"2018-02-02";2018;2;"2018-02";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.07;7.0;470.99;32.9693;438.0207
1470;505;"2018-03-28";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.1;10.0;941.98;94.198;847.782
1499;120;"2018-04-06";2018;4;"2018-04";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.05;5.0;470.99;23.5495;447.4405
716;672;"2017-02-15";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.1;10.0;941.98;94.198;847.782
720;382;"2017-02-16";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.07;7.0;470.99;32.9693;438.0207
766;141;"2017-03-09";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.2;20.0;470.99;94.198;376.792
803;1105;"2017-03-28";2017;3;"2017-03";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.07;7.0;470.99;32.9693;438.0207
875;386;"2017-05-05";2017;5;"2017-05";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.2;20.0;470.99;94.198;376.792
957;722;"2017-06-17";2017;6;"2017-06";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.05;5.0;470.99;23.5495;447.4405
984;1287;"2017-06-27";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.2;20.0;470.99;94.198;376.792
1000;645;"2017-07-12";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.1;10.0;470.99;47.099;423.891
1001;354;"2017-07-13";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.07;7.0;470.99;32.9693;438.0207
1028;1273;"2017-07-27";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.1;10.0;941.98;94.198;847.782
1062;1210;"2017-08-15";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.2;20.0;941.98;188.396;753.584
1075;1003;"2017-08-19";2017;8;"2017-08";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.05;5.0;941.98;47.099;894.881
1156;869;"2017-09-30";2017;9;"2017-09";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.05;5.0;941.98;47.099;894.881
1269;1236;"2017-11-26";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.1;10.0;470.99;47.099;423.891
1282;320;"2017-12-03";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.05;5.0;470.99;23.5495;447.4405
1318;75;"2017-12-27";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.2;20.0;470.99;94.198;376.792
1457;1411;"2018-03-20";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";1;470.99;0.2;20.0;470.99;94.198;376.792
1577;48;"2018-04-23";2018;4;"2018-04";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";2;470.99;0.1;10.0;941.98;94.198;847.782
667;858;"2017-01-22";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";1;109.99;0.1;10.0;109.99;10.999;98.991
690;1097;"2017-02-03";2017;2;"2017-02";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";1;109.99;0.2;20.0;109.99;21.998;87.992
701;850;"2017-02-07";2017;2;"2017-02";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";1;109.99;0.05;5.0;109.99;5.4995;104.4905
733;832;"2017-02-26";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";1;109.99;0.05;5.0;109.99;5.4995;104.4905
734;939;"2017-02-26";2017;2;"2017-02";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";2;109.99;0.2;20.0;219.98;43.996;175.984
907;120;"2017-05-24";2017;5;"2017-05";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";2;109.99;0.07;7.0;219.98;15.3986;204.5814
989;1145;"2017-07-02";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";2;109.99;0.07;7.0;219.98;15.3986;204.5814
1037;1229;"2017-07-31";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";2;109.99;0.05;5.0;219.98;10.999;208.981
1137;810;"2017-09-20";2017;9;"2017-09";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";2;109.99;0.2;20.0;219.98;43.996;175.984
1194;192;"2017-10-19";2017;10;"2017-10";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";1;109.99;0.05;5.0;109.99;5.4995;104.4905
1202;593;"2017-10-24";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";2;109.99;0.05;5.0;219.98;10.999;208.981
1210;730;"2017-10-26";2017;10;"2017-10";"Rowlett Bikes";"Rowlett";"TX";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";1;109.99;0.1;10.0;109.99;10.999;98.991
1252;110;"2017-11-18";2017;11;"2017-11";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";1;109.99;0.2;20.0;109.99;21.998;87.992
1334;425;"2018-01-07";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";2;109.99;0.1;10.0;219.98;21.998;197.982
1472;114;"2018-03-29";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";1;109.99;0.2;20.0;109.99;21.998;87.992
1473;302;"2018-03-30";2018;3;"2018-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";2;109.99;0.2;20.0;219.98;43.996;175.984
657;349;"2017-01-17";2017;1;"2017-01";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.05;5.0;875.99;43.7995;832.1905
664;681;"2017-01-20";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.07;7.0;1751.98;122.6386;1629.3414
678;250;"2017-01-28";2017;1;"2017-01";"Rowlett Bikes";"Rowlett";"TX";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.05;5.0;1751.98;87.599;1664.381
737;694;"2017-02-27";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.05;5.0;875.99;43.7995;832.1905
761;1291;"2017-03-07";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.2;20.0;1751.98;350.396;1401.584
800;1057;"2017-03-27";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.1;10.0;875.99;87.599;788.391
803;1105;"2017-03-28";2017;3;"2017-03";"Rowlett Bikes";"Rowlett";"TX";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.05;5.0;1751.98;87.599;1664.381
890;171;"2017-05-15";2017;5;"2017-05";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.05;5.0;875.99;43.7995;832.1905
960;1390;"2017-06-18";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.1;10.0;875.99;87.599;788.391
977;400;"2017-06-26";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.1;10.0;1751.98;175.198;1576.782
979;1190;"2017-06-26";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.2;20.0;875.99;175.198;700.792
982;1423;"2017-06-26";2017;6;"2017-06";"Rowlett Bikes";"Rowlett";"TX";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.07;7.0;875.99;61.3193;814.6707
1019;408;"2017-07-22";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.2;20.0;875.99;175.198;700.792
1081;1106;"2017-08-19";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.1;10.0;1751.98;175.198;1576.782
1114;1036;"2017-09-06";2017;9;"2017-09";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.2;20.0;875.99;175.198;700.792
1195;229;"2017-10-19";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.07;7.0;875.99;61.3193;814.6707
1262;509;"2017-11-23";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.05;5.0;875.99;43.7995;832.1905
1264;113;"2017-11-24";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.05;5.0;875.99;43.7995;832.1905
1280;123;"2017-12-01";2017;12;"2017-12";"Rowlett Bikes";"Rowlett";"TX";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.07;7.0;875.99;61.3193;814.6707
1295;37;"2017-12-11";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.05;5.0;875.99;43.7995;832.1905
1299;1216;"2017-12-15";2017;12;"2017-12";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.2;20.0;1751.98;350.396;1401.584
1314;1027;"2017-12-25";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.07;7.0;875.99;61.3193;814.6707
1352;1433;"2018-01-16";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.1;10.0;1751.98;175.198;1576.782
1445;515;"2018-03-17";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.07;7.0;875.99;61.3193;814.6707
1489;194;"2018-04-03";2018;4;"2018-04";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Steamroller - 2017";"Surly";"Road Bikes";1;875.99;0.1;10.0;875.99;87.599;788.391
1508;92;"2018-04-08";2018;4;"2018-04";"Baldwin Bikes";"Baldwin";"NY";"Surly Steamroller - 2017";"Surly";"Road Bikes";2;875.99;0.05;5.0;1751.98;87.599;1664.381
638;1302;"2017-01-04";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";2;749.99;0.05;5.0;1499.98;74.999;1424.981
643;901;"2017-01-08";2017;1;"2017-01";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.05;5.0;749.99;37.4995;712.4905
713;207;"2017-02-13";2017;2;"2017-02";"Rowlett Bikes";"Rowlett";"TX";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.07;7.0;749.99;52.4993;697.4907
765;1152;"2017-03-09";2017;3;"2017-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.2;20.0;749.99;149.998;599.992
804;95;"2017-03-29";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.07;7.0;749.99;52.4993;697.4907
822;294;"2017-04-06";2017;4;"2017-04";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.05;5.0;749.99;37.4995;712.4905
872;394;"2017-05-03";2017;5;"2017-05";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.1;10.0;749.99;74.999;674.991
1122;1132;"2017-09-12";2017;9;"2017-09";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.1;10.0;749.99;74.999;674.991
1163;934;"2017-10-01";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";2;749.99;0.1;10.0;1499.98;149.998;1349.982
1187;486;"2017-10-15";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";2;749.99;0.1;10.0;1499.98;149.998;1349.982
1196;508;"2017-10-19";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.07;7.0;749.99;52.4993;697.4907
1255;375;"2017-11-19";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.05;5.0;749.99;37.4995;712.4905
1307;1384;"2017-12-22";2017;12;"2017-12";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";2;749.99;0.2;20.0;1499.98;299.996;1199.984
1347;247;"2018-01-15";2018;1;"2018-01";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.05;5.0;749.99;37.4995;712.4905
1398;1383;"2018-02-16";2018;2;"2018-02";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.2;20.0;749.99;149.998;599.992
1431;308;"2018-03-11";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";1;749.99;0.07;7.0;749.99;52.4993;697.4907
1481;62;"2018-04-01";2018;4;"2018-04";"Baldwin Bikes";"Baldwin";"NY";"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";2;749.99;0.07;7.0;1499.98;104.9986;1394.9814
1432;483;"2018-03-11";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Surly ECR - 2018";"Surly";"Road Bikes";1;1899.0;0.2;20.0;1899.0;379.8;1519.2
1475;112;"2018-03-30";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Surly ECR - 2018";"Surly";"Road Bikes";2;1899.0;0.05;5.0;3798.0;189.9;3608.1
1361;1084;"2018-01-22";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Surly Pack Rat - 2018";"Surly";"Road Bikes";2;1349.0;0.2;20.0;2698.0;539.6;2158.4
1466;738;"2018-03-26";2018;3;"2018-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Pack Rat - 2018";"Surly";"Road Bikes";2;1349.0;0.2;20.0;2698.0;539.6;2158.4
1525;38;"2018-04-12";2018;4;"2018-04";"Baldwin Bikes";"Baldwin";"NY";"Surly Pack Rat - 2018";"Surly";"Road Bikes";2;1349.0;0.07;7.0;2698.0;188.86;2509.14
1557;121;"2018-04-19";2018;4;"2018-04";"Santa Cruz Bikes";"Santa Cruz";"CA";"Surly Pack Rat - 2018";"Surly";"Road Bikes";2;1349.0;0.07;7.0;2698.0;188.86;2509.14
1345;1037;"2018-01-14";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Surly Straggler 650b - 2018";"Surly";"Road Bikes";2;1549.0;0.2;20.0;3098.0;619.6;2478.4
1427;999;"2018-03-07";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Surly Straggler 650b - 2018";"Surly";"Road Bikes";2;1549.0;0.07;7.0;3098.0;216.86;2881.14
1460;1131;"2018-03-21";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Surly ECR Frameset - 2018";"Surly";"Road Bikes";1;749.99;0.05;5.0;749.99;37.4995;712.4905
1349;464;"2018-01-15";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Surly Straggler - 2018";"Surly";"Road Bikes";2;1549.0;0.2;20.0;3098.0;619.6;2478.4
1463;692;"2018-03-23";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Surly Straggler - 2018";"Surly";"Road Bikes";1;1549.0;0.05;5.0;1549.0;77.45;1471.55
1524;37;"2018-04-12";2018;4;"2018-04";"Baldwin Bikes";"Baldwin";"NY";"Surly Straggler - 2018";"Surly";"Road Bikes";1;1549.0;0.1;10.0;1549.0;154.9;1394.1
3;523;"2016-01-02";2016;1;"2016-01";"Baldwin Bikes";"Baldwin";"NY";"Surly Wednesday Frameset - 2016";"Surly";"Mountain Bikes";1;999.99;0.05;5.0;999.99;49.9995;949.9905
